OrderID,OrderDate,Category,Product,Region,SalesChannel,UnitPrice,Quantity,DiscountRate,Revenue,Cost,Profit
BSH-ORD-10429,2025-12-20,Consumer Electronics,Soundbar,North America,Direct Sales,180,6,0.05,1026.0,669.6,356.4
BSH-ORD-10430,2024-11-15,Home Appliances,Oven,Middle East,Online Store,480,6,0.2,2304.0,1785.6,518.4
BSH-ORD-10431,2024-10-29,Small Domestic,Toaster,North America,Direct Sales,40,7,0.0,280.0,173.6,106.4
BSH-ORD-10432,2025-08-01,Consumer Electronics,Smart TV,North America,Online Store,800,5,0.1,3600.0,2480.0,1120.0
BSH-ORD-10433,2024-07-06,Consumer Electronics,Air Conditioner,Middle East,Direct Sales,750,7,0.0,5250.0,3255.0,1995.0
BSH-ORD-10434,2024-09-21,Consumer Electronics,Soundbar,Europe-Central,Retail Partner,180,6,0.0,1080.0,669.6,410.4
BSH-ORD-10435,2025-08-06,Home Appliances,Oven,Europe-Central,Retail Partner,480,5,0.2,1920.0,1488.0,432.0
BSH-ORD-10436,2024-05-02,Small Domestic,Toaster,Europe-West,Retail Partner,40,2,0.0,80.0,49.6,30.4
BSH-ORD-10437,2024-12-23,Home Appliances,Refrigerator,North America,Retail Partner,900,7,0.0,6300.0,3906.0,2394.0
BSH-ORD-10438,2024-10-21,Home Appliances,Vacuum Cleaner,Europe-West,Online Store,220,6,0.0,1320.0,818.4,501.6
BSH-ORD-10439,2025-07-18,Small Domestic,Kettle,North America,Distributor,45,5,0.0,225.0,139.5,85.5
BSH-ORD-10440,2024-11-08,Consumer Electronics,Air Conditioner,Middle East,Retail Partner,750,6,0.05,4275.0,2790.0,1485.0
BSH-ORD-10441,2025-04-28,Consumer Electronics,Espresso Machine,North America,Retail Partner,350,2,0.1,630.0,434.0,196.0
BSH-ORD-10442,2024-02-22,Small Domestic,Toaster,Europe-Central,Online Store,40,3,0.1,108.0,74.4,33.6
BSH-ORD-10443,2025-04-10,Home Appliances,Vacuum Cleaner,Middle East,Direct Sales,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-10444,2025-12-16,Home Appliances,Washing Machine,Europe-West,Retail Partner,650,2,0.1,1170.0,806.0,364.0
BSH-ORD-10445,2025-12-26,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,6,0.0,4500.0,2790.0,1710.0
BSH-ORD-10446,2024-06-05,Small Domestic,Kettle,Europe-Central,Online Store,45,3,0.15,114.75,83.7,31.05
BSH-ORD-10447,2025-03-27,Consumer Electronics,Air Conditioner,Asia-Pacific,Retail Partner,750,6,0.0,4500.0,2790.0,1710.0
BSH-ORD-10448,2025-11-21,Home Appliances,Refrigerator,Europe-West,Retail Partner,900,4,0.05,3420.0,2232.0,1188.0
BSH-ORD-10449,2025-09-23,Consumer Electronics,Air Conditioner,Europe-West,Direct Sales,750,5,0.0,3750.0,2325.0,1425.0
BSH-ORD-10450,2025-06-19,Consumer Electronics,Smart TV,North America,Distributor,800,-1,0.0,800.0,496.0,304.0
BSH-ORD-10451,2025-12-23,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,7,0.05,1197.0,781.2,415.8
BSH-ORD-10452,2025-07-06,Home Appliances,Refrigerator,North America,Direct Sales,900,1,0.0,900.0,558.0,342.0
BSH-ORD-10453,2024-01-13,Home Appliances,Microwave,Europe-Central,Direct Sales,160,1,0.1,144.0,99.2,44.8
BSH-ORD-10454,2025-04-03,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,5,0.0,900.0,558.0,342.0
BSH-ORD-10455,2025-12-28,Small Domestic,Iron,North America,Online Store,55,4,0.0,220.0,136.4,83.6
BSH-ORD-10456,2025-06-23,Consumer Electronics,Soundbar,Europe-Central,Online Store,180,3,0.0,540.0,334.8,205.2
BSH-ORD-10457,2024-11-08,Small Domestic,Toaster,Europe-Central,Online Store,40,5,0.1,180.0,124.0,56.0
BSH-ORD-10458,2025-06-08,Home Appliances,Refrigerator,Europe-West,Online Store,900,2,0.0,1800.0,1116.0,684.0
BSH-ORD-10459,2025-01-21,Home Appliances,Washing Machine,Asia-Pacific,Online Store,650,5,0.05,3087.5,2015.0,1072.5
BSH-ORD-10460,2025-01-12,Consumer Electronics,Soundbar,North America,Retail Partner,180,7,0.0,1260.0,781.2,478.8
BSH-ORD-10461,2025-08-26,Small Domestic,Blender,Europe-Central,Online Store,65,7,0.1,409.5,282.1,127.4
BSH-ORD-10462,2025-11-04,Home Appliances,Microwave,Europe-West,Direct Sales,160,7,0.0,1120.0,694.4,425.6
BSH-ORD-10463,2025-09-29,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,7,0.15,2082.5,1519.0,563.5
BSH-ORD-10464,2024-11-02,Home Appliances,Dishwasher,Middle East,Retail Partner,550,5,0.0,2750.0,1705.0,1045.0
BSH-ORD-10465,2025-10-05,Small Domestic,Kettle,Europe-West,Online Store,45,4,0.05,171.0,111.6,59.4
BSH-ORD-10466,2024-05-03,Home Appliances,Refrigerator,Europe-Central,Distributor,900,7,0.1,5670.0,3906.0,1764.0
BSH-ORD-10467,2025-08-30,Consumer Electronics,Air Conditioner,Asia-Pacific,Online Store,750,1,0.0,750.0,465.0,285.0
BSH-ORD-10468,2024-03-30,Home Appliances,Refrigerator,Middle East,Direct Sales,900,3,0.05,2565.0,1674.0,891.0
BSH-ORD-10469,2024-09-23,Small Domestic,Iron,North America,Online Store,55,4,0.05,209.0,136.4,72.6
BSH-ORD-10470,2024-02-18,Small Domestic,Toaster,Europe-West,Retail Partner,40,7,0.0,280.0,173.6,106.4
BSH-ORD-10471,2025-11-16,Home Appliances,Washing Machine,Asia-Pacific,Retail Partner,650,1,0.05,617.5,403.0,214.5
BSH-ORD-10472,2025-07-19,Home Appliances,Vacuum Cleaner,Europe-Central,Online Store,220,5,0.15,935.0,682.0,253.0
BSH-ORD-10473,2025-07-11,Home Appliances,Vacuum Cleaner,Asia-Pacific,Direct Sales,220,6,0.05,1254.0,818.4,435.6
BSH-ORD-10474,2024-08-10,Home Appliances,Vacuum Cleaner,Middle East,Retail Partner,220,5,0.0,1100.0,682.0,418.0
BSH-ORD-10475,2024-06-09,Home Appliances,Dishwasher,North America,Direct Sales,550,4,0.1,1980.0,1364.0,616.0
BSH-ORD-10476,2025-11-11,Home Appliances,Dishwasher,Europe-Central,Retail Partner,550,3,0.2,1320.0,1023.0,297.0
BSH-ORD-10477,2024-11-27,Home Appliances,Washing Machine,Asia-Pacific,Online Store,650,6,0.05,3705.0,2418.0,1287.0
BSH-ORD-10478,2024-06-02,Home Appliances,Oven,North America,Distributor,480,2,0.1,864.0,595.2,268.8
BSH-ORD-10479,2024-09-01,Small Domestic,Toaster,North America,Online Store,40,6,0.1,216.0,148.8,67.2
BSH-ORD-10480,2025-05-09,Home Appliances,Dishwasher,north america,Online Store,550,2,,1100.0,682.0,418.0
BSH-ORD-10481,2024-03-26,Consumer Electronics,Smart TV,Europe-West,Online Store,800,4,0.0,3200.0,1984.0,1216.0
BSH-ORD-10482,2024-06-19,Home Appliances,Refrigerator,Europe-West,Direct Sales,900,3,0.0,2700.0,1674.0,1026.0
BSH-ORD-10483,2024-06-03,Home Appliances,Dishwasher,Middle East,Online Store,550,4,0.0,2200.0,1364.0,836.0
BSH-ORD-10484,2024-09-03,Small Domestic,Blender,Europe-Central,Retail Partner,65,7,0.0,455.0,282.1,172.9
BSH-ORD-10485,2025-02-07,Consumer Electronics,Air Conditioner,Europe-West,Retail Partner,750,2,0.0,1500.0,930.0,570.0
BSH-ORD-10486,2024-09-30,Small Domestic,Kettle,Europe-Central,Online Store,45,4,0.1,162.0,111.6,50.4
BSH-ORD-10487,2024-02-27,Small Domestic,Iron,Europe-West,Retail Partner,55,3,0.1,148.5,102.3,46.2
BSH-ORD-10488,2024-07-11,Home Appliances,Refrigerator,North America,Online Store,900,4,0.05,3420.0,2232.0,1188.0
BSH-ORD-10489,2025-10-12,Consumer Electronics,Smart TV,Europe-Central,Direct Sales,800,3,0.0,2400.0,1488.0,912.0
BSH-ORD-10490,2024-07-17,Small Domestic,Blender,Middle East,Retail Partner,65,6,0.1,351.0,241.8,109.2
BSH-ORD-10491,2024-03-24,Home Appliances,Oven,Europe-West,Online Store,480,3,0.05,1368.0,892.8,475.2
BSH-ORD-10492,2025-07-11,Home Appliances,Washing Machine,Europe-Central,Online Store,650,3,0.05,1852.5,1209.0,643.5
BSH-ORD-10493,2025-12-07,Home Appliances,Dishwasher,Middle East,Online Store,550,2,0.1,990.0,682.0,308.0
BSH-ORD-10494,2025-06-19,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,5,0.0,3750.0,2325.0,1425.0
BSH-ORD-10495,2024-10-05,Small Domestic,Blender,Europe-West,Direct Sales,65,1,0.05,61.75,40.3,21.45
BSH-ORD-10496,2025-11-30,Consumer Electronics,Smart TV,North America,Online Store,800,7,0.0,5600.0,3472.0,2128.0
BSH-ORD-10497,2024-11-12,Home Appliances,Dishwasher,Europe-West,Online Store,550,4,0.0,2200.0,1364.0,836.0
BSH-ORD-10498,2025-05-25,Consumer Electronics,Smart TV,Middle East,Retail Partner,800,2,0.15,1360.0,992.0,368.0
BSH-ORD-10499,2025-06-20,Home Appliances,Dishwasher,Europe-West,Online Store,550,3,0.2,1320.0,1023.0,297.0
BSH-ORD-10500,2025-07-04,Home Appliances,Vacuum Cleaner,Europe-Central,Retail Partner,220,1,0.0,220.0,136.4,83.6
BSH-ORD-10501,2024-07-20,Home Appliances,Refrigerator,North America,Retail Partner,900,3,0.05,2565.0,1674.0,891.0
BSH-ORD-10502,2025-12-26,Home Appliances,Oven,Asia-Pacific,Retail Partner,480,3,0.1,1296.0,892.8,403.2
BSH-ORD-10503,2024-04-11,Consumer Electronics,Air Conditioner,Europe-Central,Online Store,750,1,0.05,712.5,465.0,247.5
BSH-ORD-10504,2024-07-12,Consumer Electronics,Espresso Machine,Europe-West,Direct Sales,350,7,0.1,2205.0,1519.0,686.0
BSH-ORD-10505,2024-06-15,Small Domestic,Kettle,Europe-West,Direct Sales,45,5,0.0,225.0,139.5,85.5
BSH-ORD-10506,2025-08-04,Home Appliances,Oven,Europe-West,Online Store,480,1,0.1,432.0,297.6,134.4
BSH-ORD-10507,2024-06-23,Home Appliances,Washing Machine,Europe-West,Retail Partner,650,4,0.1,2340.0,1612.0,728.0
BSH-ORD-10508,2024-05-07,Small Domestic,Kettle,Europe-West,Direct Sales,45,6,0.1,243.0,167.4,75.6
BSH-ORD-10509,2024-09-26,Small Domestic,Blender,Europe-West,Direct Sales,65,3,0.1,175.5,120.9,54.6
BSH-ORD-10510,2024-06-16,Home Appliances,Washing Machine,Europe-West,Retail Partner,650,5,0.2,2600.0,2015.0,585.0
BSH-ORD-10511,2025-04-27,Small Domestic,Iron,Europe-West,Direct Sales,55,4,0.1,198.0,136.4,61.6
BSH-ORD-10512,2025-03-03,Home Appliances,Vacuum Cleaner,North America,Direct Sales,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-10513,2025-01-09,Consumer Electronics,Espresso Machine,Asia-Pacific,Retail Partner,350,4,0.1,1260.0,868.0,392.0
BSH-ORD-10514,2024-05-03,Home Appliances,Oven,Europe-West,Online Store,480,3,0.05,1368.0,892.8,475.2
BSH-ORD-10515,2024-04-06,Home Appliances,Oven,Europe-Central,Online Store,480,3,0.0,1440.0,892.8,547.2
BSH-ORD-10516,2024-02-19,Home Appliances,Dishwasher,North America,Online Store,550,6,0.0,3300.0,2046.0,1254.0
BSH-ORD-10517,2025-03-27,Small Domestic,Iron,North America,Retail Partner,55,6,0.1,297.0,204.6,92.4
BSH-ORD-10518,2024-05-07,Consumer Electronics,Espresso Machine,Asia-Pacific,Online Store,350,7,0.05,2327.5,1519.0,808.5
BSH-ORD-10519,2025-07-22,Home Appliances,Vacuum Cleaner,Europe-Central,Online Store,220,6,0.05,1254.0,818.4,435.6
BSH-ORD-10520,2025-02-15,Home Appliances,Microwave,Europe-West,Retail Partner,160,1,0.0,160.0,99.2,60.8
BSH-ORD-10521,2024-07-22,Home Appliances,Dishwasher,Europe-West,Retail Partner,550,2,0.0,1100.0,682.0,418.0
BSH-ORD-10522,2025-08-08,Consumer Electronics,Soundbar,North America,Online Store,180,5,0.15,765.0,558.0,207.0
BSH-ORD-10523,2024-01-20,Home Appliances,Vacuum Cleaner,North America,Retail Partner,220,3,0.05,627.0,409.2,217.8
BSH-ORD-10524,2025-02-17,Consumer Electronics,Soundbar,Asia-Pacific,Online Store,180,2,0.05,342.0,223.2,118.8
BSH-ORD-10525,2024-12-17,Consumer Electronics,Smart TV,Europe-Central,Online Store,800,2,0.15,1360.0,992.0,368.0
BSH-ORD-10526,2024-03-05,Home Appliances,Washing Machine,Europe-West,Distributor,650,6,0.15,3315.0,2418.0,897.0
BSH-ORD-10527,2024-09-04,Consumer Electronics,Soundbar,Europe-Central,Online Store,180,1,0.0,180.0,111.6,68.4
BSH-ORD-10528,2024-03-08,Small Domestic,Kettle,Europe-Central,Distributor,45,4,0.1,162.0,111.6,50.4
BSH-ORD-10529,2024-02-15,Home Appliances,Vacuum Cleaner,Asia-Pacific,Online Store,220,2,0.1,396.0,272.8,123.2
BSH-ORD-10530,2025-11-20,Home Appliances,Dishwasher,Europe-West,Direct Sales,550,7,0.0,3850.0,2387.0,1463.0
BSH-ORD-10531,2025-08-27,Consumer Electronics,Air Conditioner,Europe-West,Retail Partner,750,1,0.05,712.5,465.0,247.5
BSH-ORD-10532,2024-02-10,Home Appliances,Oven,Europe-West,Retail Partner,480,5,0.15,2040.0,1488.0,552.0
BSH-ORD-10533,2025-04-24,Small Domestic,Iron,Europe-West,Online Store,55,5,0.0,275.0,170.5,104.5
BSH-ORD-10534,2024-10-22,Home Appliances,Refrigerator,North America,Retail Partner,900,3,0.05,2565.0,1674.0,891.0
BSH-ORD-10535,2025-08-28,Small Domestic,Toaster,Middle East,Online Store,40,4,0.15,136.0,99.2,36.8
BSH-ORD-10536,2025-08-11,Consumer Electronics,Air Conditioner,North America,Direct Sales,750,3,0.05,2137.5,1395.0,742.5
BSH-ORD-10537,2025-11-21,Consumer Electronics,Smart TV,Asia-Pacific,Retail Partner,800,1,0.0,800.0,496.0,304.0
BSH-ORD-10538,2025-11-24,Small Domestic,Toaster,North America,Retail Partner,40,5,0.15,170.0,124.0,46.0
BSH-ORD-10539,2024-05-02,Consumer Electronics,Soundbar,Europe-Central,Retail Partner,180,3,0.15,459.0,334.8,124.2
BSH-ORD-10540,2024-04-01,Home Appliances,Vacuum Cleaner,North America,Retail Partner,220,5,0.0,1100.0,682.0,418.0
BSH-ORD-10541,2024-09-12,Home Appliances,Dishwasher,Europe-Central,Distributor,550,7,0.0,3850.0,2387.0,1463.0
BSH-ORD-10542,2024-01-03,Home Appliances,Refrigerator,Europe-Central,Distributor,900,5,0.0,4500.0,2790.0,1710.0
BSH-ORD-10543,2025-10-06,Consumer Electronics,Espresso Machine,North America,Direct Sales,350,5,0.1,1575.0,1085.0,490.0
BSH-ORD-10544,2025-08-17,Home Appliances,Microwave,Europe-West,Distributor,160,3,0.05,456.0,297.6,158.4
BSH-ORD-10545,2025-06-18,Home Appliances,Microwave,Europe-Central,Direct Sales,160,1,0.1,144.0,99.2,44.8
BSH-ORD-10546,2025-06-27,Small Domestic,Kettle,Europe-West,Online Store,45,2,0.0,90.0,55.8,34.2
BSH-ORD-10547,2024-04-06,Home Appliances,Microwave,Europe-Central,Retail Partner,160,3,0.0,480.0,297.6,182.4
BSH-ORD-10548,2025-02-28,Small Domestic,Toaster,Middle East,Online Store,40,3,0.05,114.0,74.4,39.6
BSH-ORD-10549,2025-12-26,Home Appliances,Microwave,Europe-Central,Direct Sales,160,4,0.0,640.0,396.8,243.2
BSH-ORD-10550,2024-02-14,Home Appliances,Microwave,North America,Direct Sales,160,2,0.0,320.0,198.4,121.6
BSH-ORD-10551,2024-10-15,Home Appliances,Vacuum Cleaner,Europe-West,Direct Sales,220,6,0.0,1320.0,818.4,501.6
BSH-ORD-10552,2024-04-24,Home Appliances,Washing Machine,Europe-West,Online Store,650,7,0.0,4550.0,2821.0,1729.0
BSH-ORD-10553,2024-05-06,Home Appliances,Vacuum Cleaner,Asia-Pacific,Retail Partner,220,5,0.05,1045.0,682.0,363.0
BSH-ORD-10554,2024-10-15,Home Appliances,Dishwasher,North America,Retail Partner,550,2,0.0,1100.0,682.0,418.0
BSH-ORD-10555,2024-12-19,Home Appliances,Vacuum Cleaner,Europe-Central,Online Store,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-10556,2025-03-08,Home Appliances,Microwave,Europe-West,Online Store,160,2,0.05,304.0,198.4,105.6
BSH-ORD-10557,2024-09-25,Home Appliances,Washing Machine,North America,Direct Sales,650,7,0.05,4322.5,2821.0,1501.5
BSH-ORD-10558,2025-07-27,Consumer Electronics,Smart TV,North America,Retail Partner,800,5,0.05,3800.0,2480.0,1320.0
BSH-ORD-10559,2025-02-19,Consumer Electronics,Espresso Machine,Europe-West,Direct Sales,350,1,0.05,332.5,217.0,115.5
BSH-ORD-10560,2025-08-20,Small Domestic,Blender,Europe-West,Online Store,65,7,,455.0,282.1,172.9
BSH-ORD-10561,2024-12-04,Small Domestic,Kettle,Middle East,Retail Partner,45,5,0.05,213.75,139.5,74.25
BSH-ORD-10562,2024-02-26,Small Domestic,Blender,Europe-West,Online Store,65,6,0.05,370.5,241.8,128.7
BSH-ORD-10563,2024-07-03,Consumer Electronics,Air Conditioner,Europe-West,Retail Partner,750,5,0.05,3562.5,2325.0,1237.5
BSH-ORD-10564,2024-11-28,Small Domestic,Blender,Europe-West,Distributor,65,2,0.0,130.0,80.6,49.4
BSH-ORD-10565,2024-01-03,Home Appliances,Dishwasher,North America,Online Store,550,4,0.1,1980.0,1364.0,616.0
BSH-ORD-10566,2024-05-01,Home Appliances,Dishwasher,Europe-Central,Direct Sales,550,1,0.0,550.0,341.0,209.0
BSH-ORD-10567,2025-11-01,Small Domestic,Kettle,Europe-West,Online Store,45,4,0.1,162.0,111.6,50.4
BSH-ORD-10568,2024-09-06,Consumer Electronics,Espresso Machine,North America,Direct Sales,350,2,0.1,630.0,434.0,196.0
BSH-ORD-10569,2024-12-20,Consumer Electronics,Espresso Machine,North America,Online Store,350,4,0.0,1400.0,868.0,532.0
BSH-ORD-10570,2024-08-07,Home Appliances,Refrigerator,Asia-Pacific,Direct Sales,900,3,0.05,2565.0,1674.0,891.0
BSH-ORD-10571,2025-05-04,Consumer Electronics,Soundbar,North America,Online Store,180,5,0.1,810.0,558.0,252.0
BSH-ORD-10572,2024-02-23,Home Appliances,Dishwasher,Europe-West,Retail Partner,550,2,0.05,1045.0,682.0,363.0
BSH-ORD-10573,2025-12-16,Consumer Electronics,Air Conditioner,Europe-West,Online Store,750,2,0.0,1500.0,930.0,570.0
BSH-ORD-10574,2025-01-05,Small Domestic,Toaster,Asia-Pacific,Retail Partner,40,6,0.1,216.0,148.8,67.2
BSH-ORD-10575,2024-08-26,Consumer Electronics,Air Conditioner,North America,Online Store,750,5,0.1,3375.0,2325.0,1050.0
BSH-ORD-10576,2025-01-12,Home Appliances,Dishwasher,Europe-Central,Online Store,550,7,0.1,3465.0,2387.0,1078.0
BSH-ORD-10577,2024-07-25,Consumer Electronics,Air Conditioner,Asia-Pacific,Direct Sales,750,2,0.1,1350.0,930.0,420.0
BSH-ORD-10578,2024-07-22,Home Appliances,Washing Machine,Europe-Central,Online Store,650,5,0.15,2762.5,2015.0,747.5
BSH-ORD-10579,2025-11-05,Small Domestic,Iron,Europe-West,Retail Partner,55,6,0.05,313.5,204.6,108.9
BSH-ORD-10580,2024-12-31,Small Domestic,Iron,North America,Retail Partner,55,5,0.1,247.5,170.5,77.0
BSH-ORD-10581,2024-09-14,Consumer Electronics,Smart TV,Europe-Central,Online Store,800,3,0.2,1920.0,1488.0,432.0
BSH-ORD-10582,2024-10-25,Small Domestic,Blender,Middle East,Direct Sales,65,5,0.05,308.75,201.5,107.25
BSH-ORD-10583,2024-12-16,Home Appliances,Microwave,Europe-West,Distributor,160,3,0.0,480.0,297.6,182.4
BSH-ORD-10584,2025-05-13,Home Appliances,Vacuum Cleaner,Europe-West,Retail Partner,220,3,0.0,660.0,409.2,250.8
BSH-ORD-10585,2025-02-18,Consumer Electronics,Soundbar,North America,Online Store,180,7,0.1,1134.0,781.2,352.8
BSH-ORD-10586,2024-08-22,Home Appliances,Dishwasher,North America,Direct Sales,550,2,0.0,1100.0,682.0,418.0
BSH-ORD-10587,2024-03-08,Small Domestic,Blender,North America,Retail Partner,65,5,0.0,325.0,201.5,123.5
BSH-ORD-10588,2024-10-02,Consumer Electronics,Air Conditioner,Asia-Pacific,Distributor,750,7,0.05,4987.5,3255.0,1732.5
BSH-ORD-10589,2024-07-09,Home Appliances,Dishwasher,Europe-Central,Retail Partner,550,6,0.1,2970.0,2046.0,924.0
BSH-ORD-10590,2025-04-12,Small Domestic,Toaster,Europe-West,Retail Partner,40,2,0.0,80.0,49.6,30.4
BSH-ORD-10591,2025-11-24,Home Appliances,Dishwasher,Europe-West,Retail Partner,550,1,0.05,522.5,341.0,181.5
BSH-ORD-10592,2024-06-30,Home Appliances,Dishwasher,North America,Direct Sales,550,1,0.0,550.0,341.0,209.0
BSH-ORD-10593,2025-02-09,Home Appliances,Washing Machine,Middle East,Online Store,650,4,0.1,2340.0,1612.0,728.0
BSH-ORD-10594,2025-01-09,Home Appliances,Oven,Europe-Central,Retail Partner,480,6,0.05,2736.0,1785.6,950.4
BSH-ORD-10595,2024-07-02,Small Domestic,Kettle,Europe-West,Retail Partner,45,6,0.05,256.5,167.4,89.1
BSH-ORD-10596,2025-03-13,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,4,0.0,1400.0,868.0,532.0
BSH-ORD-10597,2024-10-22,Home Appliances,Washing Machine,North America,Direct Sales,650,6,0.1,3510.0,2418.0,1092.0
BSH-ORD-10598,2025-06-02,Consumer Electronics,Air Conditioner,Middle East,Online Store,750,5,0.1,3375.0,2325.0,1050.0
BSH-ORD-10599,2024-09-12,Small Domestic,Blender,Europe-West,Online Store,65,1,0.05,61.75,40.3,21.45
BSH-ORD-10600,2025-09-22,Consumer Electronics,Air Conditioner,middle east,Online Store,750,-1,0.0,750.0,465.0,285.0
BSH-ORD-10601,2024-11-04,Small Domestic,Kettle,North America,Direct Sales,45,5,0.0,225.0,139.5,85.5
BSH-ORD-10602,2025-06-06,Consumer Electronics,Air Conditioner,Europe-West,Online Store,750,4,0.0,3000.0,1860.0,1140.0
BSH-ORD-10603,2025-12-28,Home Appliances,Oven,Europe-Central,Retail Partner,480,5,0.1,2160.0,1488.0,672.0
BSH-ORD-10604,2025-08-06,Home Appliances,Dishwasher,Europe-West,Online Store,550,6,0.0,3300.0,2046.0,1254.0
BSH-ORD-10605,2025-10-11,Home Appliances,Washing Machine,Europe-Central,Online Store,650,4,0.0,2600.0,1612.0,988.0
BSH-ORD-10606,2024-03-26,Small Domestic,Toaster,Europe-West,Direct Sales,40,7,0.0,280.0,173.6,106.4
BSH-ORD-10607,2025-10-03,Small Domestic,Blender,Europe-Central,Direct Sales,65,5,0.05,308.75,201.5,107.25
BSH-ORD-10608,2024-09-22,Consumer Electronics,Soundbar,Europe-West,Online Store,180,4,0.05,684.0,446.4,237.6
BSH-ORD-10609,2024-05-24,Home Appliances,Refrigerator,Middle East,Online Store,900,2,0.05,1710.0,1116.0,594.0
BSH-ORD-10610,2024-03-29,Consumer Electronics,Air Conditioner,Asia-Pacific,Retail Partner,750,2,0.0,1500.0,930.0,570.0
BSH-ORD-10611,2025-05-17,Small Domestic,Kettle,North America,Distributor,45,2,0.0,90.0,55.8,34.2
BSH-ORD-10612,2024-03-22,Home Appliances,Washing Machine,Europe-Central,Retail Partner,650,3,0.1,1755.0,1209.0,546.0
BSH-ORD-10613,2024-08-14,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,1,0.05,332.5,217.0,115.5
BSH-ORD-10614,2025-05-02,Home Appliances,Washing Machine,Middle East,Retail Partner,650,5,0.05,3087.5,2015.0,1072.5
BSH-ORD-10615,2024-09-26,Consumer Electronics,Espresso Machine,Asia-Pacific,Distributor,350,5,0.1,1575.0,1085.0,490.0
BSH-ORD-10616,2025-04-30,Home Appliances,Oven,Europe-West,Direct Sales,480,3,0.0,1440.0,892.8,547.2
BSH-ORD-10617,2025-12-20,Home Appliances,Microwave,Europe-Central,Retail Partner,160,6,0.0,960.0,595.2,364.8
BSH-ORD-10618,2024-07-24,Home Appliances,Refrigerator,Europe-Central,Online Store,900,1,0.1,810.0,558.0,252.0
BSH-ORD-10619,2024-12-14,Consumer Electronics,Soundbar,Asia-Pacific,Online Store,180,7,0.0,1260.0,781.2,478.8
BSH-ORD-10620,2025-08-18,Home Appliances,Vacuum Cleaner,North America,Retail Partner,220,2,0.1,396.0,272.8,123.2
BSH-ORD-10621,2024-10-02,Home Appliances,Washing Machine,Europe-West,Retail Partner,650,7,0.0,4550.0,2821.0,1729.0
BSH-ORD-10622,2024-02-27,Home Appliances,Dishwasher,Europe-West,Online Store,550,3,0.0,1650.0,1023.0,627.0
BSH-ORD-10623,2025-11-29,Consumer Electronics,Smart TV,Europe-Central,Direct Sales,800,7,0.05,5320.0,3472.0,1848.0
BSH-ORD-10624,2025-12-22,Consumer Electronics,Soundbar,Asia-Pacific,Direct Sales,180,5,0.1,810.0,558.0,252.0
BSH-ORD-10625,2024-12-03,Home Appliances,Microwave,North America,Online Store,160,1,0.05,152.0,99.2,52.8
BSH-ORD-10626,2025-09-19,Consumer Electronics,Espresso Machine,Europe-Central,Retail Partner,350,7,0.05,2327.5,1519.0,808.5
BSH-ORD-10627,2025-02-20,Small Domestic,Kettle,Middle East,Online Store,45,3,0.1,121.5,83.7,37.8
BSH-ORD-10628,2025-12-20,Home Appliances,Oven,North America,Online Store,480,1,0.0,480.0,297.6,182.4
BSH-ORD-10629,2025-10-28,Home Appliances,Washing Machine,North America,Online Store,650,3,0.1,1755.0,1209.0,546.0
BSH-ORD-10630,2025-11-13,Consumer Electronics,Smart TV,Europe-West,Retail Partner,800,5,0.1,3600.0,2480.0,1120.0
BSH-ORD-10631,2025-07-21,Home Appliances,Refrigerator,Europe-West,Direct Sales,900,3,0.05,2565.0,1674.0,891.0
BSH-ORD-10632,2024-08-20,Home Appliances,Dishwasher,Europe-West,Online Store,550,3,0.0,1650.0,1023.0,627.0
BSH-ORD-10633,2024-04-13,Small Domestic,Iron,Europe-Central,Retail Partner,55,6,0.0,330.0,204.6,125.4
BSH-ORD-10634,2025-07-03,Small Domestic,Blender,Europe-Central,Online Store,65,1,0.0,65.0,40.3,24.7
BSH-ORD-10635,2024-02-27,Home Appliances,Refrigerator,North America,Direct Sales,900,7,0.05,5985.0,3906.0,2079.0
BSH-ORD-10636,2024-03-23,Home Appliances,Dishwasher,Europe-West,Online Store,550,4,0.0,2200.0,1364.0,836.0
BSH-ORD-10637,2024-07-28,Small Domestic,Kettle,Asia-Pacific,Online Store,45,2,0.15,76.5,55.8,20.7
BSH-ORD-10638,2025-05-06,Home Appliances,Oven,Europe-West,Online Store,480,5,0.05,2280.0,1488.0,792.0
BSH-ORD-10639,2025-08-01,Home Appliances,Vacuum Cleaner,Europe-West,Distributor,220,4,0.1,792.0,545.6,246.4
BSH-ORD-10640,2024-01-10,Home Appliances,Microwave,Europe-West,Distributor,160,1,,160.0,99.2,60.8
BSH-ORD-10641,2025-04-04,Small Domestic,Iron,Europe-Central,Retail Partner,55,7,0.0,385.0,238.7,146.3
BSH-ORD-10642,2024-05-19,Small Domestic,Blender,Europe-West,Online Store,65,6,0.0,390.0,241.8,148.2
